filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,person
train/target/m429_01_p03_i0_0.wav,0.5397140979766846,0.007767920382320881,1281.6396184676612,1660.3874978738197,2900.506065097557,0.04415351364213198,-490.8731689453125,124.98281860351562,-4.463651657104492,55.60525131225586,-2.2218027114868164,26.688007354736328,-1.659998893737793,15.752599716186523,0.965781569480896,4.0566487312316895,9.433646202087402,4.429162502288818,9.663976669311523,-2.9236233234405518,8.469071388244629,-0.5066763162612915,7.3943257331848145,-0.7475982308387756,4.411728382110596,0.8424476385116577,m429_01
train/target/m429_01_p05_i0_0.wav,0.545371949672699,0.009752419777214527,1216.4679337474356,1592.712221525413,2714.157833798579,0.042034104915893274,-470.38818359375,130.09214782714844,2.708500623703003,43.7825927734375,-4.66162109375,21.250490188598633,-0.22956284880638123,13.08890151977539,2.382073163986206,1.8016833066940308,9.697474479675293,7.466482639312744,10.065184593200684,-2.4376437664031982,6.305657863616943,1.1950676441192627,5.883398056030273,-1.5204812288284302,3.1371707916259766,2.208904504776001,m429_01
train/target/m429_01_p04_i0_0.wav,0.5030654668807983,0.01312628947198391,1147.0523030516893,1437.7313000870201,2385.4892102305685,0.04406086861948956,-446.8964538574219,145.54112243652344,0.8353880643844604,38.59849166870117,-5.008735656738281,15.995258331298828,-1.8616212606430054,11.474618911743164,-0.8203990459442139,-1.6009242534637451,8.234183311462402,6.045485019683838,8.132829666137695,-3.1262450218200684,5.752595901489258,1.5658718347549438,5.054708003997803,-1.813115119934082,3.0226387977600098,2.932040214538574,m429_01
train/target/m429_01_r09_i0_0.wav,0.5463518500328064,0.007319025229662657,1355.3648124714098,1755.7236037868179,3160.0355583639707,0.04451861213235294,-497.5130615234375,108.9192886352539,1.8259001970291138,52.751163482666016,0.4008743166923523,26.816953659057617,3.8891303539276123,15.300392150878906,6.201359272003174,5.7505717277526855,8.768301963806152,5.723427772521973,10.081582069396973,-1.2911231517791748,8.007333755493164,0.13460129499435425,6.028528213500977,0.6636632084846497,3.2448220252990723,2.098726272583008,m429_01
train/target/m429_01_r08_i0_0.wav,0.5645785927772522,0.008646106347441673,1174.114880929177,1683.2286587201897,2902.7357344837587,0.030561194895591646,-493.7581481933594,118.21490478515625,1.1662275791168213,46.721580505371094,1.0810359716415405,23.821382522583008,3.216010093688965,16.009929656982422,5.899710655212402,6.213563442230225,10.277679443359375,5.284674167633057,9.92028522491455,-0.8797993063926697,7.069179058074951,0.3941165506839752,5.197197437286377,0.45545694231987,3.8591530323028564,2.8623361587524414,m429_01
train/target/m429_03_r09_i0_0.wav,0.5355954170227051,0.010974912904202938,1161.16187279733,1471.178838453919,2445.1426778204755,0.049097755945475635,-456.36956787109375,151.36044311523438,-3.7401490211486816,40.44178771972656,-13.551044464111328,18.494701385498047,-2.095275402069092,13.110404014587402,-0.6934332847595215,0.47141146659851074,6.704662799835205,1.8178966045379639,8.13338565826416,-2.4929466247558594,5.247651100158691,-4.431178092956543,1.7390354871749878,-4.689275741577148,-0.16439227759838104,0.4461211562156677,m429_03
train/target/m429_03_r08_i0_0.wav,0.511539101600647,0.011640147306025028,1260.3721277589225,1503.9047476463784,2633.6955979915892,0.05662023274361949,-463.6047668457031,141.09584045410156,0.6743536591529846,40.32369613647461,-9.548242568969727,18.464181900024414,-2.191343069076538,11.425545692443848,-1.0594801902770996,-0.13334524631500244,6.744688034057617,1.335747480392456,7.063636302947998,-1.2711474895477295,5.464236736297607,-4.059418201446533,2.571962594985962,-2.6182093620300293,0.18109145760536194,0.5835070610046387,m429_03
train/target/m429_03_p05_i0_0.wav,0.5026415586471558,0.013490628451108932,1298.8475033555692,1511.856309708962,2688.178099169809,0.0608448285237819,-442.3564453125,138.91079711914062,2.0226948261260986,33.280616760253906,-10.436150550842285,15.931719779968262,-2.3608829975128174,9.577764511108398,2.394373893737793,-0.4376923739910126,6.476938724517822,1.7818527221679688,5.188340663909912,-2.0640385150909424,2.727236270904541,-3.8853394985198975,0.936062753200531,-3.459357976913452,0.6668927669525146,1.3783081769943237,m429_03
train/target/m429_03_p04_i0_0.wav,0.44898271560668945,0.01625298522412777,1222.1764778011093,1357.7748772229193,2333.0051501776393,0.05992491118039443,-424.0547180175781,156.47897338867188,-6.867162704467773,35.65117645263672,-12.638785362243652,15.441412925720215,-7.2501420974731445,11.333127975463867,-0.960229218006134,-3.009127616882324,7.157835960388184,1.1932432651519775,4.9302449226379395,-3.4118103981018066,3.3779478073120117,-4.377796649932861,1.0446804761886597,-5.257091522216797,0.149404838681221,0.7563754320144653,m429_03
train/target/m429_03_p02_i0_0.wav,0.5799791216850281,0.009981679730117321,1441.3046803073653,1667.834974702902,3153.230839734637,0.06494549799231844,-468.1851501464844,129.2119598388672,-2.947312593460083,42.39154815673828,-8.45431137084961,21.289220809936523,-3.619856357574463,13.311598777770996,2.539220094680786,1.8736472129821777,7.519404411315918,1.1396976709365845,7.258440017700195,-2.5763235092163086,4.099006652832031,-4.321903705596924,2.375182867050171,-2.50860333442688,1.5857166051864624,1.133857250213623,m429_03
train/target/m429_03_p03_i0_0.wav,0.5233946442604065,0.010579882189631462,1375.9223686033204,1631.9866860423979,3045.598828125,0.058009114583333334,-461.0498352050781,134.00146484375,-8.38720417022705,46.85247802734375,-6.183383464813232,21.352930068969727,-5.184598445892334,12.313611030578613,0.7079117894172668,0.09238395094871521,7.454987049102783,2.5498597621917725,7.070018768310547,-3.1841580867767334,4.585752487182617,-4.711285591125488,2.1228835582733154,-3.5858044624328613,0.9210445880889893,-0.17583520710468292,m429_03
train/target/m429_03_r07_i0_0.wav,0.5491225123405457,0.009137004613876343,1411.2245535126744,1655.8773845592987,3051.8987147652324,0.06384461369346733,-471.7080383300781,124.53242492675781,-0.20733213424682617,42.981834411621094,-8.012486457824707,21.825056076049805,-1.5416141748428345,11.047628402709961,1.9406063556671143,1.3122564554214478,8.219589233398438,3.258741855621338,7.656721115112305,-0.6489882469177246,5.4558634757995605,-3.3403310775756836,2.5149106979370117,-3.304116725921631,0.7830034494400024,1.389235496520996,m429_03
train/target/m429_03_r06_i0_0.wav,0.5531868934631348,0.008398925885558128,1308.9676774473417,1648.2687138680217,2983.8290405273438,0.050953369140625,-475.93914794921875,127.92704010009766,1.9175868034362793,39.21486282348633,-2.974724054336548,17.4793643951416,1.3361271619796753,10.981697082519531,2.279815912246704,1.7148884534835815,5.977994441986084,1.017369270324707,5.816441535949707,-2.0336456298828125,2.9796817302703857,-4.115197658538818,0.8919588327407837,-3.0966010093688965,-0.6517853736877441,0.4645799994468689,m429_03
train/target/m429_03_r10_i0_0.wav,0.5452147722244263,0.010612917132675648,1165.137210767498,1562.1151561506567,2684.828803375477,0.040147155295801526,-465.3314208984375,128.753662109375,9.696052551269531,32.18064880371094,1.4530634880065918,11.475196838378906,2.3922386169433594,10.012123107910156,3.117032766342163,1.4435429573059082,7.233937740325928,3.0440571308135986,6.988504409790039,1.1225379705429077,3.5342655181884766,-1.0470938682556152,-0.5577467679977417,-1.9313642978668213,-0.2655850946903229,0.793617308139801,m429_03
train/target/m429_03_p01_i0_0.wav,0.5622161626815796,0.009084324352443218,1280.7006800550937,1641.3142307399035,2980.8307184938526,0.04819576075819672,-471.4449768066406,122.53804016113281,-1.4975258111953735,37.19891357421875,3.6869893074035645,13.179252624511719,1.7407172918319702,12.35592269897461,4.5186567306518555,2.840446710586548,8.630417823791504,5.1127190589904785,7.398759365081787,-1.6329454183578491,2.7580037117004395,-2.0879671573638916,-0.8491281867027283,-3.9917657375335693,0.24304848909378052,1.8762118816375732,m429_03
train/non_target/f406_01_r08_i0_0.wav,0.46552586555480957,0.010538382455706596,1244.94687417291,1566.530427617522,2692.1250203922564,0.04773147476798144,-452.9632873535156,127.10686492919922,-2.9713480472564697,55.749324798583984,2.5269031524658203,23.403249740600586,-1.4717442989349365,8.036275863647461,0.8048032522201538,5.236330509185791,4.55709171295166,-3.1848185062408447,1.5625332593917847,-4.9828691482543945,5.667824745178223,-5.165572166442871,1.5974178314208984,-2.2027690410614014,2.813660144805908,0.17488199472427368,f406_01
train/non_target/f406_01_f19_i0_0.wav,0.423959344625473,0.01261068880558014,1113.1902928276943,1422.3464512594194,2315.044160564095,0.04240456424013921,-449.5816650390625,141.17526245117188,-7.2550506591796875,48.221107482910156,1.2523765563964844,18.1319637298584,-5.334172248840332,5.581830024719238,-0.2193032056093216,4.000191688537598,7.3179545402526855,-1.249991774559021,-0.09368308633565903,-6.064586639404297,4.027284622192383,-6.683102130889893,0.9650352001190186,-1.4721778631210327,-0.8022946715354919,-1.2682267427444458,f406_01
train/non_target/m424_01_f19_i0_0.wav,0.5641970634460449,0.007886700332164764,1079.0009158696928,1605.5401781037585,2541.2427154328598,0.02605110752610209,-493.77490234375,127.69025421142578,-2.7926101684570312,55.80864715576172,1.7903978824615479,29.59393882751465,3.3681600093841553,15.42595386505127,2.1752822399139404,5.3936848640441895,6.702807903289795,3.798818826675415,11.835477828979492,-2.691075325012207,8.312932968139648,-0.19611546397209167,6.6275177001953125,0.9642065763473511,4.458491325378418,2.3551321029663086,m424_01
train/non_target/m424_01_r09_i0_0.wav,0.5704180598258972,0.007280283607542515,1194.7661594265016,1731.0859106648327,2985.040283203125,0.028479534646739132,-501.0641174316406,108.48605346679688,3.8486618995666504,48.243900299072266,8.647012710571289,23.60487174987793,8.600417137145996,15.853433609008789,5.196061611175537,6.89371395111084,9.74978256225586,4.741954803466797,9.242166519165039,-1.093359351158142,7.1243510246276855,1.8113764524459839,3.8681328296661377,0.5364405512809753,2.4090347290039062,2.6676523685455322,m424_01
train/non_target/m419_01_f19_i0_0.wav,0.5056448578834534,0.015124416910111904,1149.5254482754906,1538.3222353431972,2645.6362837151974,0.034249927494199535,-452.3330993652344,121.65894317626953,-3.7521371841430664,49.40633010864258,11.991084098815918,11.678640365600586,10.109391212463379,11.327905654907227,-0.33100244402885437,5.042987823486328,8.480573654174805,0.9633501768112183,4.47830057144165,0.5483962297439575,4.561705112457275,-2.2201015949249268,1.4496631622314453,2.2095725536346436,2.7636029720306396,-0.7654467225074768,m419_01
train/non_target/m419_01_r08_i0_0.wav,0.5094825029373169,0.015334171243011951,1216.857792012278,1553.1589590390058,2767.666094928219,0.03797038138051044,-443.8263854980469,123.74321746826172,-5.326278209686279,57.55128860473633,8.681821823120117,11.616185188293457,6.545651435852051,9.305724143981934,-1.7153152227401733,4.295971393585205,6.4255828857421875,-1.0002617835998535,5.180108547210693,0.2657783031463623,5.805543899536133,0.23837214708328247,6.250471115112305,1.9316208362579346,1.9665356874465942,3.4481189250946045,m419_01
train/non_target/f406_06_r08_i0_0.wav,0.4638340473175049,0.01372147724032402,1077.9990856224765,1494.221402067792,2297.133131978683,0.03595834541763341,-452.0260314941406,129.62400817871094,8.132885932922363,46.26115798950195,-2.2950761318206787,13.70085334777832,4.701962947845459,11.161554336547852,3.5189709663391113,3.489875078201294,3.5377728939056396,0.7528794407844543,5.14579963684082,-1.7235666513442993,5.059096813201904,-3.6793298721313477,2.684731960296631,1.4713585376739502,2.446002960205078,0.9058287143707275,f406_06
train/non_target/f406_06_f19_i0_0.wav,0.46496450901031494,0.013074656948447227,917.031596897062,1430.7502577283083,1978.3567919808584,0.025826792705916472,-471.0182800292969,129.52902221679688,17.439224243164062,39.321998596191406,6.024120807647705,15.35396957397461,7.118179798126221,9.17421817779541,2.07741641998291,-0.5474838018417358,4.141207218170166,0.24927136301994324,3.2426557540893555,0.97586590051651,3.671600580215454,-1.9319652318954468,0.9537704586982727,0.434470534324646,0.23798392713069916,-0.5738649964332581,f406_06
train/non_target/f404_02_r08_i0_0.wav,0.4448002874851227,0.007021885830909014,1196.5211632380933,1593.7481132710277,2672.5902583925463,0.04181998622389791,-472.3227844238281,131.85858154296875,-1.5541517734527588,48.687625885009766,-3.142991304397583,18.954965591430664,-0.4965260922908783,15.285139083862305,3.8133139610290527,3.6466481685638428,4.419671535491943,-0.9573608636856079,7.806260108947754,-1.4544743299484253,6.029906749725342,-3.0933356285095215,5.96116304397583,0.3468458354473114,-0.38635459542274475,-0.13458971679210663,f404_02
train/non_target/f404_02_f19_i0_0.wav,0.453738272190094,0.00792737863957882,1164.0221926110146,1550.3563782946408,2448.46508619127,0.04266060034802784,-468.7217102050781,140.53150939941406,-10.3009672164917,57.799259185791016,-8.814810752868652,25.755496978759766,-3.6100821495056152,19.520832061767578,3.3049588203430176,6.769681930541992,6.081144332885742,-1.3802376985549927,6.902102470397949,-4.884783744812012,9.284430503845215,-6.747457981109619,2.6004114151000977,-2.7269976139068604,3.168102264404297,0.10481704771518707,f404_02
train/non_target/f404_05_r08_i0_0.wav,0.5333935022354126,0.0055646635591983795,1214.8551271633812,1670.7362249136431,2744.7017482069673,0.04291843530444965,-509.3768310546875,134.55723571777344,-2.58560848236084,66.17598724365234,-8.601195335388184,29.280563354492188,-12.062780380249023,14.220260620117188,0.16293030977249146,5.914010047912598,9.168940544128418,2.5999042987823486,12.108933448791504,-2.692897081375122,8.803014755249023,-5.181915283203125,7.386477470397949,-1.9992107152938843,3.731769561767578,1.184096097946167,f404_05
train/non_target/f404_05_f19_i0_0.wav,0.4861665964126587,0.005761102307587862,1190.7923245195989,1632.69327869206,2718.804209414878,0.04103375145011601,-488.3192443847656,127.91195678710938,0.6025006771087646,52.87822723388672,-1.9162490367889404,16.520099639892578,-7.347658157348633,10.47806453704834,1.954136848449707,6.424487113952637,8.274479866027832,-0.4849052131175995,6.4035162925720215,-1.9714874029159546,5.4858784675598145,-3.9235281944274902,4.900219917297363,0.19613498449325562,3.5790719985961914,3.2502100467681885,f404_05
train/non_target/f404_03_f19_i0_0.wav,0.43748781085014343,0.008803668431937695,1169.8096173832344,1492.5469114496343,2481.289481674159,0.04720920642401392,-461.8143005371094,141.98699951171875,-7.053298473358154,46.54873275756836,-8.331279754638672,8.101249694824219,-13.218193054199219,11.057419776916504,1.1991544961929321,1.987708568572998,7.842406272888184,1.1618202924728394,4.8861823081970215,-6.17055082321167,5.525703430175781,-2.004045248031616,4.72387170791626,0.9429787993431091,3.6045737266540527,3.137835741043091,f404_03
train/non_target/f404_03_r08_i0_0.wav,0.5373181104660034,0.006040066480636597,1346.0062876465713,1703.639809466593,3105.607657596983,0.0498527940270936,-496.0845031738281,118.50228881835938,-4.365177631378174,42.915775299072266,-2.9117653369903564,17.604244232177734,-1.4597738981246948,10.9448823928833,3.0121352672576904,4.847835063934326,5.873528003692627,0.966111958026886,8.456721305847168,-1.9847745895385742,4.973917007446289,-1.083473563194275,5.7853102684021,0.8907330632209778,2.4461569786071777,1.3930433988571167,f404_03
train/non_target/f404_04_f19_i0_0.wav,0.501010000705719,0.007005642633885145,1098.4935679821626,1541.7072297237144,2390.2604884171983,0.03902284839037123,-480.4010314941406,143.4234161376953,0.8515018820762634,60.545379638671875,-6.932667255401611,20.05803108215332,-10.6699857711792,9.68437671661377,-2.966599464416504,5.298800945281982,7.465939044952393,-2.3573451042175293,8.270862579345703,0.8146309852600098,8.185270309448242,-7.5954790115356445,6.061281204223633,-0.4620949625968933,0.6619228720664978,0.11814408749341965,f404_04
train/non_target/f404_04_r08_i0_0.wav,0.4945540726184845,0.006615861784666777,1317.7526166759017,1704.5591785839808,2987.56956025232,0.04802942829176334,-485.4465637207031,117.83941650390625,3.3331782817840576,54.13201904296875,1.514168620109558,23.839506149291992,-2.45174503326416,10.694693565368652,5.288177013397217,7.3659467697143555,8.045621871948242,-1.158510446548462,8.642379760742188,0.10323969274759293,6.341871738433838,-0.62989741563797,3.7471017837524414,-0.4770364761352539,0.48206791281700134,-1.8269004821777344,f404_04
train/non_target/m421_03_f19_i0_0.wav,0.46866941452026367,0.018276365473866463,882.3736885838251,1341.842197468526,1918.5284607924884,0.02418068445475638,-440.0408935546875,145.15049743652344,10.27469253540039,47.84489822387695,11.642630577087402,14.500760078430176,7.738494396209717,9.267699241638184,-0.45588284730911255,2.5203917026519775,6.791533470153809,0.11270961165428162,4.187355995178223,-2.6637752056121826,3.012923240661621,4.299443244934082,3.937488555908203,-4.1588544845581055,-2.901214361190796,-0.2919338345527649,m421_03
train/non_target/m421_03_r08_i0_0.wav,0.507618248462677,0.01413749624043703,976.9404269049268,1442.9850605034137,2248.0039911684785,0.025803894927536233,-455.7020263671875,141.30111694335938,3.473552942276001,45.70998001098633,10.214883804321289,18.944055557250977,8.608325958251953,12.709207534790039,1.1867845058441162,4.406372547149658,4.414658546447754,-4.324568271636963,4.321821689605713,0.22851766645908356,4.626167297363281,-2.602877378463745,2.441606044769287,1.9520635604858398,0.7019028663635254,-1.8792084455490112,m421_03
train/non_target/f403_03_r08_i0_0.wav,0.4854883849620819,0.008253262378275394,1174.4590796614727,1621.0107838752383,2746.1024780273438,0.03936279296875,-479.30804443359375,122.7974624633789,-4.87797737121582,49.209720611572266,3.0714826583862305,24.335834503173828,-0.5981167554855347,10.642592430114746,3.699453830718994,7.666006088256836,8.235234260559082,0.9141132235527039,5.548245906829834,-0.1908307671546936,9.696887016296387,-2.5895984172821045,6.697745323181152,2.6654698848724365,1.1895712614059448,1.1949881315231323,f403_03
train/non_target/f403_03_f19_i0_0.wav,0.41873300075531006,0.010726683773100376,1135.1458543671379,1480.4392939534134,2364.805344583817,0.04946141785092807,-454.326904296875,135.3511199951172,-4.204732418060303,42.28245162963867,1.9318108558654785,18.782079696655273,-6.355986595153809,5.775664329528809,1.5323877334594727,8.291450500488281,9.177278518676758,-1.4464248418807983,0.03657011315226555,-3.4027369022369385,7.550279140472412,-4.976129055023193,4.390855312347412,2.0089526176452637,2.000659465789795,0.5157511234283447,f403_03
train/non_target/f403_04_r08_i0_0.wav,0.48023200035095215,0.008959789760410786,1227.2661583411589,1565.7269921868474,2708.8062633167615,0.04694651594065657,-467.7709045410156,131.34384155273438,-12.711695671081543,39.19709777832031,-2.95894455909729,22.146373748779297,1.0009660720825195,12.641660690307617,2.836989164352417,5.873517990112305,5.706040382385254,-0.7040420174598694,4.820714950561523,-3.058445453643799,7.385481357574463,-3.7103278636932373,5.492953300476074,1.7332743406295776,0.7863183617591858,1.512900948524475,f403_04
train/non_target/f403_04_f19_i0_0.wav,0.4980679154396057,0.005706011783331633,1335.5820414911316,1707.4752985407802,2981.4493343061195,0.051824653784802784,-490.7641296386719,122.56837463378906,-5.756457328796387,49.22099685668945,-3.037067413330078,27.466012954711914,-2.3175904750823975,14.737369537353516,2.861365556716919,7.360360622406006,6.414815902709961,-2.542926788330078,4.454739570617676,-3.8049674034118652,9.391979217529297,-3.6845791339874268,5.819552898406982,1.62862229347229,4.754759311676025,1.8777194023132324,f403_04
train/non_target/m421_04_f19_i0_0.wav,0.5181760191917419,0.016586126759648323,997.7293889398314,1435.2217945025639,2225.91368637616,0.03150716901102088,-453.27081298828125,128.810302734375,16.814926147460938,50.41220474243164,21.887168884277344,12.993568420410156,-0.0329849012196064,-1.1277132034301758,-2.5028696060180664,0.9203488826751709,3.23515248298645,2.2172086238861084,9.251509666442871,2.9657506942749023,0.023012306541204453,-0.8999956846237183,5.073330402374268,4.306358814239502,2.0557472705841064,-0.20508722960948944,m421_04
train/non_target/m421_04_r08_i0_0.wav,0.5594275593757629,0.011069318279623985,1109.7556624619212,1596.5308484042027,2636.0325451203207,0.032509870070187165,-490.0045166015625,115.55072021484375,13.361579895019531,47.76003646850586,16.55268096923828,17.199094772338867,2.5607261657714844,6.379207611083984,3.117199659347534,5.069012641906738,7.099393844604492,4.099579811096191,10.74003791809082,3.4429571628570557,2.980731725692749,-0.2682596445083618,5.883876323699951,4.319158554077148,2.2083749771118164,0.9537386894226074,m421_04
